name,address,phone_number,url,emails
Subway,"8819 14TH Ave S Seattle, WA, 98108-4809 United States",(206) 762-3300,http://www.subway.com/,
MI Ranchito 2 LLC,"7820 Rainier Ave S Seattle, WA, 98118-4167 United States",(206) 725-9582,http://www.tiendamiranchito.com/,
Princess of Barbeque LLC,"3810 S Ferdinand St Seattle, WA, 98118-1750 United States",(206) 890-0331,,
Gracia,"5313 Ballard Ave NW Seattle, WA, 98107-4061 United States",(206) 268-0217,http://www.graciaseattle.com/,"graciaballard@Gmail.com,GRACIABALLARD@GMAIL.COM,graciaballard@gmail.com"
Teriyaki Time,"14415 Greenwood Ave N Seattle, WA, 98133-6814 United States",(206) 306-7227,,
Jam Juree,"509 15TH Ave E Seattle, WA, 98112-4512 United States",(206) 323-4255,http://www.jamjuree.com/,
Salty's Seafood Grills,"1936 Harbor Ave SW Seattle, WA, 98126-2031 United States",(206) 937-1085,http://www.saltys.com/,
Pizza PI,"5301 Roosevelt Way NE Seattle, WA, 98105-3628 United States",(206) 402-4024,http://www.pizzapivegan.com/,info@pizzapivegan.com
The Habit Burger Grill,"907 NW Ballard Way Seattle, WA, 98107-4607 United States",(206) 659-0756,http://www.habitburger.com/,
Central Pizza LLC,"1517 E Denny Way Seattle, WA, 98122-2620 United States",(206) 280-9705,http://www.centralpizzaseattle.com/,impallari@gmail.com
Fogon,"600 E Pine St Seattle, WA, 98122-2324 United States",(206) 320-7777,http://www.fogonseattle.com/,
La Villa Mexican Cuisine,"3410 NE 55TH St Seattle, WA, 98105-2310 United States",(206) 397-3455,,
Ahabi LLC,"1538 12TH Ave Seattle, WA, 98122-3908 United States",(206) 724-0660,http://www.eltana.com/,daniel@eltana.com
West Bay Espresso,"2255 Harbor Ave SW Seattle, WA, 98126-2086 United States",(253) 468-5776,,
Brother Joe,"5629 Airport Way S Seattle, WA, 98108-2763 United States",(206) 588-2859,http://www.brotherjoegt.com/,"joshua@duosco.com,benjamin@brotherjoegt.com,13e49d785d8d4f828038b6136f3b48ba@sentry.io"
Tangerine Thai Restaurant,"5914 Phinney Ave N Seattle, WA, 98103-5834 United States",(206) 706-8424,http://www.thetangerinethai.com/,"tangerinethairestaurant@gmail.com,13e49d785d8d4f828038b6136f3b48ba@sentry.io,hi@mystore.com"
"Brunswick & Hunt, LLC","625 Broadway E Seattle, WA, 98102-5025 United States",(206) 324-9697,http://www.brunswickandhunt.com/,
Kailey Enterprises Inc,"816 12TH Ave Seattle, WA, 98122-4410 United States",(206) 371-0072,http://www.tacodelmar.com/,
El Quetzal,"3209 Beacon Ave S Seattle, WA, 98144-6330 United States",(206) 329-2970,,
"Four Spoons Cafe, LLC","850 NW 85TH St Seattle, WA, 98117-3264 United States",(206) 297-6384,http://www.fourspoonscafe.com/,
Khongkaew Inc,"93 Marion St Seattle, WA, 98104-1441 United States",(206) 262-9965,,
Sam Sushis Bar & Grill,"5506 22ND Ave NW Seattle, WA, 98107-3116 United States",(206) 783-2262,http://www.samssushigrill.com/,
Pimienta Bistro Bar,"4040 26TH Ave SW APT 9 Seattle, WA, 98106-1267 United States",(253) 838-2398,http://www.pimientabistro.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Silence Heart Nest,"1827 23RD Ave E Seattle, WA, 98112-2913 United States",(206) 633-5169,http://www.silenceheartnest.com/,
Cafe Red LLC,"7148 Martin Luther King Jr Way S Seattle, WA, 98118-3522 United States",(949) 910-9104,http://www.caferedseattle.com/,"hello@caferedseattle.com,coffee@caferedseattle.com"
El Chito LLC,"800 S Donovan St APT 110 Seattle, WA, 98108-4728 United States",(425) 780-9681,http://www.elchico.com/,
Las Palmas,"19840 International Blvd Seattle, WA, 98188-5414 United States",(206) 878-8469,,
Shug's LLC,"1525 1ST Ave Ste 2A Seattle, WA, 98101-1550 United States",(206) 602-6420,http://www.shugssodafountain.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,2066026420INFO@SHUGSSODAFOUNTAIN.COM,8c4075d5481d476e945486754f783364@sentry.io,info@shugssodafountain.com,Info@ShugsSodaFountain.com"
Golden Wheat Bakery and Cafe,"2908 E Cherry St Seattle, WA, 98122-5034 United States",(206) 325-5055,,
Nam S Choi,"1908 3RD Ave Seattle, WA, 98101-1105 United States",(206) 622-7778,,
Jae's Asian Bistro and Sushi,"2801 E Madison St Seattle, WA, 98112-4840 United States",(206) 323-0171,http://www.jaesasianbistroandsushi-seattle.com/,
Faith Good Restaurants Incorporated,"530 Queen Anne Ave N Seattle, WA, 98109-4520 United States",(206) 216-7684,http://www.rotirestaurantseattle.com/,
Bus Stop Espresso,"800 NE 65TH St Seattle, WA, 98115-5586 United States",(206) 528-5997,http://www.busstopespresso.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Four Seas Restaurant,"714 S King St Seattle, WA, 98104-3091 United States",(206) 682-4900,http://www.taitungrestaurant.com/,taitungrestaurant@msn.com
Teatro Zinzanni,"157 Raye St Seattle, WA, 98109-1831 United States",(206) 856-4050,http://www.zinzanni.com/,
Musashi's,"1400 N 45TH St Seattle, WA, 98103-6707 United States",(206) 633-0212,http://musashiswa.wixsite.com/,
Sushi Kashiba,"86 Pine St Seattle, WA, 98101-1531 United States",(206) 441-8844,http://www.sushikashiba.com/,"info@sushikashiba.com,events@sushikashiba.com,jobs@sushikashiba.com,reservations@sushikashiba.com,apprenticeship@sushikashiba.com"
Princi Kitchen,"2401 Utah Ave S Seattle, WA, 98134-1436 United States",(312) 489-0327,http://www.starbucks.com/,
"Ciudad, LLC","6118 12TH Ave S Seattle, WA, 98108-2768 United States",(206) 717-2984,http://www.ciudadseattle.com/,gm@ciudadseattle.com
Rocking Wok Taiwanese Cuisine,"4301 Interlake Ave N Seattle, WA, 98103-7517 United States",(206) 545-4878,http://www.rockingwoktaiwanesecuisine.com/,info@beyondmenu.com
Both Ways Cafe & Catering,"4922 S Genesee St Seattle, WA, 98118-1444 United States",(206) 722-5799,http://www.bothwaysbakerycafe.com/,
The Whale Wins,"3506 Stone Way N Seattle, WA, 98103-8924 United States",(206) 632-9425,http://www.thewhalewins.com/,whale@eatseacreatures.com
Miyabi Restaurant,"16820 Southcenter Pkwy Seattle, WA, 98188-3309 United States",(253) 220-8677,http://www.miyabisushi.com/,
Mango Thai Cuisine and Bar,"18613 International Blvd Seattle, WA, 98188-4200 United States",(206) 243-1888,http://www.mangoseattle.com/,
Now Make ME A Sandwich LLC,"9057 8TH Ave NW Seattle, WA, 98117-3202 United States",(206) 420-2750,http://www.valhallasandwiches.com/,"web-accessibility@popmenu.com,support@popmenu.com,legal@popmenu.com,giveaway@popmenu.com,ngiveaway@popmenu.com,kendra@valhallasandwiches.com"
"Aviator Coffees & Teas, LLC","Seattle, WA, 98139 United States",(206) 384-5028,http://www.aviatorcoffeesandteas.com/,"info@aviatorcoffee.com,Kara@aviatorcoffee.com,Bill@aviatorcoffee.com,bill@aviatorcoffee.com"
Tandoori Hut,"2616 2ND Ave Seattle, WA, 98121-1212 United States",(206) 443-6002,http://www.tandoorihutseattle.com/,
Little Big Burger,"1200 E Pike St Seattle, WA, 98122-4311 United States",(206) 420-3955,http://www.littlebigburger.com/,"fred@chanticleerholdings.com,info@littlebigburger.com,franchise@littlebigburger.com,media@littlebigburger.com"
Tager Enterprises Inc,"1 Yesler Way Ste 100 Seattle, WA, 98104-3466 United States",(206) 622-7688,http://www.luigisitalianeatery.com/,"f1ffc0b5efe04e9eb9762cd808722520@sentry.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
Cafe Yum,"717 Pine St Seattle, WA, 98101-1815 United States",(206) 624-9866,http://www.cafeyumm.com/,"donations@cafeyumm.com,info@cafeyumm.com"
Blue Lagoon,"212 Trail Ave Seattle, WA, 98144 United States",(206) 322-6840,http://www.milacay.net/,
Melange Market,"1201 3RD Ave Ste 210 Seattle, WA, 98101-3000 United States",(206) 224-7007,http://www.araizamp.com/,
Pho Sriracha,"5515 4TH Ave S Seattle, WA, 98108-2420 United States",(206) 764-9528,http://www.phosriracha.com/,
Booboo Corporation,"812 3RD Ave Ste 110 Seattle, WA, 98104-1602 United States",(206) 344-2695,,
"Teshome, Kuri","1400 34TH Ave Seattle, WA, 98122-3334 United States",(206) 325-1126,,
Harvest Beat LLC,"1711 N 45TH St Seattle, WA, 98103-6801 United States",(206) 547-1348,http://www.harvestbeat.com/,Harvestbeat@gmail.com
Maslow's By Farestart,"380 Boren Ave N Seattle, WA, 98109-5305 United States",(206) 588-4020,http://www.farestart.org/,"accountsreceivable@farestart.org,enroll@farestart.org,hiregrads@farestart.org,accountspayable@farestart.org,HireGrads@farestart.org,stephanie.schoo@farestart.org,donate@farestart.org,info@farestart.org,catering@farestart.org,nfo@farestart.org,events@farestart.org,volunteer@farestart.org,consulting@farestart.org,contractmeals@farestart.org,reservations@farestart.org,fscafeslu@farestart.org,barista@farestart.org"
Gather Kitchen and Bar,"5605 22ND Ave NW Seattle, WA, 98107-3119 United States",(206) 420-4670,http://www.gatherkitchenandbar.com/,
McDonalds Restaurant of Wshngtn,"222 5TH Ave N Seattle, WA, 98109-5001 United States",(206) 443-9275,http://www.mcdonalds.com/,
Shawn O'Donnell's American Grill and Irish Pub,"3601 Fremont Ave N Seattle, WA, 98103-2709 United States",(206) 420-3656,http://www.shawnodonnells.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,support@riiwards.com,8c4075d5481d476e945486754f783364@sentry.io,f1ffc0b5efe04e9eb9762cd808722520@sentry.wixpress.com"
Curtis Developments Inc,"3130 E Madison St Ste 106 Seattle, WA, 98112-4221 United States",(206) 322-5800,http://www.nishinorestaurant.com/,
Sylvia's Little Red Hen,"7115 Woodlawn Ave NE Seattle, WA, 98115-5434 United States",(206) 522-1168,http://www.littleredhen.com/,management@littleredhen.com
William Lawrence,"1601 Harvard Ave Seattle, WA, 98122-2225 United States",(206) 325-4992,,
Dim Sum King,"617 S Jackson St Seattle, WA, 98104-2910 United States",(206) 682-2823,http://www.dimsumkingseattle.com/,
Safari Njema Restaraunt LLC,"5041 Rainier Ave S Seattle, WA, 98118-1946 United States",(206) 779-0674,http://www.safarinjemaseattle.com/,
Yummy Yummy LLC,"4106 Brooklyn Ave NE Ste 103A Seattle, WA, 98105-6262 United States",(253) 394-2254,,
Wylie Bush,"810 E Roy St Seattle, WA, 98102-4611 United States",(206) 324-0407,http://www.joebarseattle.com/,
Nue,"1519 14TH Ave Seattle, WA, 98122-4023 United States",(206) 257-0312,http://www.nueseattle.com/,"tanu.gupta+30@doordash.com,rutwik.patel+31@doordash.com,steve.cao+prodtest21@doordash.com,reservations@nueseattle.com,steve.cao+prodtest25@doordash.com,yi.cai+pv5@doordash.com,yi.cai+pv6@doordash.com,yi.cai+pv10@doordash.com,mike.yao@doordash.com,yi.cai+pv2@doordash.com,lauren.terwilliger@doordash.com,wutqhppgiu_1630624474@tfbnw.net,tanu.gupta+35@doordash.com,rutwik.patel+22@doordash.com,yi.cai+pv@doordash.com,afshin@doordash.com,steve.cao+prodtest24@doordash.com,yi.cai+pv9@doordash.com,steve.cao+prodtest22@doordash.com,yi.cai+pv1@doordash.com,yi.cai+pv4@doordash.com,tanu.gupta+32@doordash.com,yi.cai+pv8@doordash.com,rutwik.patel+30@doordash.com,adam.price@doordash.com,yi.cai+pv3@doordash.com,rutwik.patel+32@doordash.com,sincheung.ko@doordash.com,johannes.ma@doordash.com,rutwik.patel+33@doordash.com,rutwik.patel+34@doordash.com,rutwik.patel+20@doordash.com,favicon@2x.ico,tanu.gupta+36@doordash.com,huiqiong.gu@doordash.com,yi.cai+pv7@doordash.com,steve.cao+prodtest23@doordash.com,rutwik.patel+21@doordash.com,fd@leye.com,tanu.gupta+34@doordash.com,madeline.ong@doordash.com,steve.cao+prodtest20@doordash.com,tanu.gupta+33@doordash.com,yi.cai+pv11@doordash.com,tanu.gupta+31@doordash.com,uyen@nueplanet.org,info@nueseattle.com"
In By's Drive,"2901 4TH Ave S Seattle, WA, 98134-1914 United States",(206) 622-9901,,
"Thantrong Restaurant, LLC","7800 Aurora Ave N Seattle, WA, 98103-4754 United States See other locations",(206) 527-5973,,
Aglio E Olio,"2743 E Madison St Seattle, WA, 98112-4775 United States",(206) 709-8883,http://www.aeorestaurant.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Saffron Grill,"2132 N Northgate Way Seattle, WA, 98133-9007 United States",(206) 417-0707,http://www.saffrongrillseattle.com/,saffrongrill@yahoo.com
Taco Del Mar,"1620 4TH Ave Ste 2 Seattle, WA, 98101-3650 United States",(206) 343-0400,http://www.tacodelmar.com/,
Paseo Co,"1760 1ST Ave S Seattle, WA, 98134-1404 United States",(206) 420-7781,http://www.paseo.com/,
Mae's Phinney Ridge Cafe,"603 N 65TH St Seattle, WA, 98103-5303 United States",(206) 784-8010,http://www.phinneyridge.org/,
Kisaku Sushi Restaurant,"2101 N 55TH St Ste 100 Seattle, WA, 98103-6264 United States",(206) 545-9050,http://www.kisaku.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Satdad Subway Inc,"10406 16TH Ave SW Seattle, WA, 98146-1475 United States",(206) 767-8917,http://www.subway.com/,
Joes Endolyne,"9261 45TH Ave SW Seattle, WA, 98136-2632 United States",(206) 937-6310,http://www.chowfoods.com/,"peter@chowfoods.com,marney@chowfoods.com,anthony@chowfoods.com,filler@godaddy.com,impallari@gmail.com"
"Single Shot, LLC","611 Summit Ave E Seattle, WA, 98102-4821 United States",(206) 420-2238,http://www.singleshotseattle.com/,Info@SingleShotSeattle.com
Brimmer & Heeltap,"425 NW Market St Seattle, WA, 98107-2707 United States",(206) 420-2534,http://www.brimmerandheeltap.com/,"info@brimmerandheeltap.com,jen@brimmerandheeltap.com,events@brimmerandheeltap.com"
"Gainsbourg, LLC","8550 Greenwood Ave N Seattle, WA, 98103-3614 United States",(206) 783-4004,http://www.gainsbourglounge.com/,
Fat Ducks Deli,"5509 University Way NE Seattle, WA, 98105-3520 United States",(206) 257-4798,http://www.fatducksdeli.com/,
Cedar & Spokes Coffee,"2125 Western Ave Ste 100 Seattle, WA, 98121-3100 United States",(206) 569-0726,http://www.cedarandspokescoffee.com/,hello@cedarandspokescoffee.com
Lake City Gyros,"12336 Lake City Way NE Seattle, WA, 98125-5402 United States",(206) 417-0671,http://lakecitygyros.eat24hour.com/,
Subway,"1105 Madison St Seattle, WA, 98104-1319 United States",(206) 344-6888,http://www.subway.com/,
CHI Food LLC,"4523 University Way NE Seattle, WA, 98105-4510 United States",(206) 231-9999,http://www.tasteofxianwa.com/,
Great American Diner,"4752 California Ave SW Seattle, WA, 98116-4413 United States",(425) 417-6797,http://www.greatamericandinerandbar.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
Downtown Harvest LLC,"2305 6TH Ave Seattle, WA, 98121-1812 United States",(206) 402-6210,,
Philly's,"3019 Martin Luther King Jr Way S # J Seattle, WA, 98144-6007 United States",(206) 723-7445,http://www.theoriginalphillys.com/,
Samphan Corp,"425 Cedar St Seattle, WA, 98121-1519 United States",(206) 728-1532,,
Tubs Gourmet Sub,"11064 Lake City Way NE Ste 16 Seattle, WA, 98125-6730 United States See other locations",(206) 361-1621,http://www.tubssubs.com/,"johnnysmith@gmail.com,johnnysmit@gmail.com,example@gmail.com,info@tubssubs.com"
Kin Len,"3517 Fremont Ave N Seattle, WA, 98103-8813 United States",(206) 582-1825,http://www.kin-len.com/,
Espresso Vivace Roasteria,"1122 E Pike St Ste 770 Seattle, WA, 98122-3916 United States",(206) 860-5869,http://www.espressovivace.com/,info@espressovivace.com
Subsand,"524 S King St Seattle, WA, 98104-2834 United States",(206) 682-1267,http://www.subsand.com/,
Cederberg Tea House,"1417 Queen Anne Ave N Seattle, WA, 98109-5748 United States",(206) 285-1352,http://www.cederbergteahouse.com/,
One On Thai Inc,"12343 Lake City Way NE Seattle, WA, 98125-5401 United States",(206) 362-6999,http://www.thaioneonseattle.com/,info@beyondmenu.com
Crab Pot Restaurant,"1301 Alaskan Way Seattle, WA, 98101-2013 United States",(206) 624-1890,,
Lovely Night LLC,"8526 18TH Ave NW Seattle, WA, 98117-3644 United States",(206) 552-0323,http://www.lovelynightseattle.com/,hello@lovelynightseattle.com
Flowers Bar & Restaurant,"4247 University Way NE Seattle, WA, 98105-5806 United States",(206) 633-1903,,
Long Restaurant,"1901 2ND Ave Seattle, WA, 98101-1101 United States",(206) 443-6266,http://www.longprovincial.com/,info@themepunch.com
Heeyi Family Inc,"1100 Western Ave Seattle, WA, 98101-2956 United States",(206) 447-2648,,
Steak N Shake,"1417 3RD Ave Seattle, WA, 98101-2105 United States",(206) 823-3030,http://www.steaknshake.com/,"snsprivacy@steaknshake.com,catering@steaknshake.com,support@ezcater.com"
Ulysses Restaurant,"16360 42ND Ave S Seattle, WA, 98188-3015 United States",(206) 243-1875,,
Due' Cucina Italiana,"412 Broadway E Seattle, WA, 98102-5010 United States",(206) 397-4375,http://www.duecucina.com/,info@duecucina.com
El Borracho,"3921 SW 109TH St Seattle, WA, 98146-1653 United States",(253) 314-5286,http://www.elborracho.co/,
The Moo Bar Inc,"2124 Westlake Ave Seattle, WA, 98121-2717 United States",(469) 888-8228,http://www.themoomilkbar.com/,themoomilkbar@gmail.com
Mediterranean Mix,"205 1ST Ave S Seattle, WA, 98104-2503 United States",(206) 341-9265,http://www.medmixunion.org/,
Krua Thai Family Kitchen,"2515 NE 55TH St Seattle, WA, 98105-5524 United States",(206) 985-4398,http://www.kruaseattle.com/,kruaseattle@gmail.com
Subway Restaurant,"97 Denny Way Seattle, WA, 98109-4908 United States",(206) 213-5929,http://www.subway.com/,
